clean_text,label_name,pred_name
đảng ta một mùa xuân đầy thất_vọng !,Hate,Offensive
anh trung sonic : ) ),Clean,Offensive
cảm_ơn những lời khen chê các em . ❤ những cmt các bạn chị đều đọc qua like hết nha 👍 . thích cmt bạn nào lắm mới rep . ☺,Clean,Hate
mốt đánh lee đừng lên q nha anh ba 🙂,Clean,Hate
vn phải cái riêng_biệt cái tự_chủ độc_lập toàn đi sau làm sau,Offensive,Clean
ilove you too,Clean,Offensive
ngta đẹp bán hàng tiếng lâu năm . đẹp hơn mặt chó,Clean,Offensive
phê quá a ơi,Clean,Offensive
số lần tấc diên cụ dần 👍 🏻,Clean,Offensive
yên_thơ cô a độ nha,Clean,Hate
vinh tây thích con thắm : ) ),Clean,Offensive
"cái này nó cắt_giảm nhan sự mà chọn ng làm lâu không ak , sau dich tuyên ng mới vào , lương giảm dc vi ng moi , đơn_giản dễ hiu",Clean,Offensive
vũ đức cường nổ lực thầy hát dc đền_bù rồi,Clean,Offensive
bạn_bè thôi nha bạn ơi không phải con ạ,Clean,Hate
gửi tao xin video vs pro,Clean,Hate
dep ma de thuong deo vang nhieu nhung không thay chanh_cung co nhieu nguoi_ung ho chi chu neu nhu ng khac la bi chui khoe cua roi,Clean,Hate
bao gio mới đọc được tin . nha nc cãi cách giao duc theo hướng mới tự_do sách_báo . trẻ e không phai du day toi truong @ - @ .,Clean,Hate
hình này lên,Clean,Offensive
xạo xạo làm youtube kiếm tiền chứ liệu gì,Clean,Offensive
ròi cuối_cùng cái bánh đó củng vào bụng abe = ),Clean,Hate
"ông cố dấn tt_trun chốn zịch . . dư thế nhào , mà đến hôm_nay ( 2 / 4 ) chếc nhiều zậy ? - xem ông xong , tôi quên cả chết . không",Clean,Offensive
sống nhanh lên các bro = ) ),Clean,Hate
dương quỳnh anh trung lờ_đờ,Clean,Offensive
nguyễn thị ngọc trend nhanh đấy,Clean,Hate
"1 giọt nước_ngọt , 1 giọt nước_lọc .",Clean,Offensive
vừa_mới tạm_biệt cá xemesis cá pewpew,Clean,Offensive
ví nhiều tiền thì con người_ta tự_nhiên đẹp lên 1 cách lạ_thường a ạ,Clean,Offensive
lại kể ngày_xưa chuyện mỵ châu .,Clean,Hate
đoạn đầu tưởng thầy cướp_giật_đồ,Clean,Offensive
không thua_kém gì tộc ca : ),Clean,Offensive
nghic nó chán : ) ),Clean,Offensive
ròi cuối_cùng cái bánh đó củng vào bụng abe = ),Clean,Hate
hại não vồn tốn 2 phút cuộc_đời để đọc cái sờ ta tus này 30s để viết cmt tốn 2p30s để . đọc lại cái cmt 🥺 😊 💐 😆,Clean,Hate
quà lủng không thầy ?,Clean,Offensive
tặng tùng sói thì nhận tạm thôi ạ : ) cháu không cần cốc đâu,Clean,Hate
mọi người cứ yên_tâm,Clean,Offensive
nguyễnn trần hùng cáu : ) ),Clean,Offensive
"từ dịch này thấy ý_thức người nhật xăng đổ nửa bình , nhưng giấy vệ_sinh không_thể thiếu . không hy_sinh bản_thân để cứu người khác , nhưng dính dịch thì kéo nhiều người dính theo .",Hate,Clean
"hôm bữa xin_lỗi , tôi nói con này khóc nước mắt_cá_sấu thôi , nhung anh này giọng nói đâu phải người dân miền bắc đâu , mà chửi bắc này bắc kia , xúc_phạm đến vùng miền người_ta .",Clean,Hate
nhung cũng muốn ngày 8 / 3 chứ ! ! 😏,Clean,Hate
vietnam thắng giặt thì nhất_định phải thắng dịch .,Clean,Offensive
tao làm thế đâu . thằng ad vớ_vẩn : vậy,Clean,Offensive
chậm thôi mấy bồ = ) ),Clean,Offensive
cô ba vàng giả cái ( ) cát không . 😂,Hate,Clean
r nó đi ngược chiều gây tai_nạn cũng chửi,Clean,Hate
nguyễn đức nhìn dị vcđ ra đẹp đ đâu,Clean,Hate
chi 3 oi e muon lam nguc giong nhu chi bao nhieu tien vay chi de e biet,Clean,Offensive
cụ tiêng chi cụ khi nào về với tổ_tiên chưa để con_cháu nó chuẩn_bị,Clean,Hate
thầy_giáo ba mùa vcsb này nhiều đội lực quá,Clean,Offensive
nguyễn đình tuyên lạc_hậu quá nhỉ,Clean,Offensive
nổ quá bà ơi . bà nổ quá con_cháu bà . ra đường ăn_xin đó,Hate,Offensive
duy khánh rồi sao 😞,Clean,Offensive
nguyễn hiếu xin video,Clean,Hate
thấy nên nhờ doinb dạy cái giáo_án ngắm gái vs lựa gái học trof đi,Clean,Offensive
"sao bác này hay nói_chữ "" tất_nhiên "" vậy_ta",Clean,Offensive
chạy từ từ thôi abe,Clean,Offensive
vùng_đất thú cưng chưa nút bạc ăn tết thầy ơi : ( (,Clean,Offensive
tú hoàng võ thầy tao làm hết nha : vậy,Clean,Hate
hoàng thu trang lại nữa,Clean,Offensive
trung hieu suỵt : ) ),Clean,Offensive
so vs ông này thì sao thầy 🤣,Clean,Offensive
gì mà nguỵ_biện . nghĩ tí ra ấy mà 😘,Clean,Offensive
chú tính ăn tết tù à ? ?,Clean,Offensive
"tôi đọc tin này tôi cũng đau_khổ lắm , tôi rất đau_đớn quan_ngại khi hết ông tướng làm đánh_bạc online giờ đến con ông trưởng ca , tôi đau lắm .",Clean,Offensive
nước mĩ văn_minh mà sao có_thể tồn_tại mấy thành_phần như vậy lên nói_chuyện . ?,Clean,Offensive
phía sau thành_công người đàn_ông bóng_dáng người phụ_nữ đang miệt_mài đêm tiền_lương chồng sự hạnh_phúc : vậy,Clean,Offensive
link công_chiếu mv 1 thằng con_trai 20h tối nay ♥ ️,Clean,Hate
nguyễn thanh_long đỡ hơn chưa ?,Clean,Offensive
* đúng nó . .,Clean,Hate
quang minh best xiaolin : vậy,Clean,Offensive
ông_già suy dinh_dưỡng quá nên mình dắt ông đi ăn cua hoàng đế các bạn ạ - tùng sói said,Clean,Offensive
trend như con cật cũng đi đú,Offensive,Hate
khi tao đang đau_đầu vì nợ_nần thì chúng_mày chỉ nghỉ đến việc đit nhau thôi à,Hate,Clean
"nè bạn ơi , bán hàng fake thì không nói , nhiều ng bán lắm bạn , quan bán hàng mà không biết_điều nên ng ta ghét thôi",Clean,Offensive
co nap tien con_con khen co nua nha,Clean,Hate
rồi f1 thành auth được không : ) nói_chuyện sai chính_tả bực rồi : ) ),Clean,Offensive
vừa cmt bên này xong,Clean,Hate
đường_lối đảng 😂,Clean,Offensive
xin video voi ong,Clean,Hate
3 năm rồi,Clean,Offensive
"quan cs ở xứ thiên_đường thuộc bài kinh luôn , mở mồm "" ơn đảng , ơn chính_phủ . "" còn thằng quan tư bổn giãy hoài không chết cũng thuộc bài luôn nhưng bài nó "" tôi xin chịu trách_nhiệm , tôi xin từ_chức . """,Hate,Offensive
động_cơ các vị gì ?,Offensive,Clean
cu tuấn,Clean,Offensive
day la baroibeo,Clean,Hate
quá chán,Clean,Offensive
ôi ôi sợ quá phải ban nó thôi,Clean,Offensive
thầy éo đi show nữa ak 😄,Clean,Offensive
khịa 😂,Clean,Offensive
sale hay sela : ) ),Clean,Hate
bao tran nguyen 😥 gần chỗ em không,Clean,Offensive
chậm con cặc,Offensive,Clean
phuong trinh nhi nước_hoa giống như nước_lã vậy đó e mua hai chay sài như lồn,Offensive,Hate
nhưng em không kì_thị cô minh hiếu mà em cứ cà_khịa đứa bạn bede 😂,Clean,Offensive
nhungg phải cố chạy theo chân quản_lý hái chè = ) ),Clean,Hate
phương chun : like page bao_nhiêu lâu rồi giờ ms được đọc nội_quy : ) lại còn :,Clean,Offensive
thầy_giáo ba mùa vcsb này nhiều đội lực quá,Clean,Offensive
để abe đơm,Clean,Hate
cực_kì thuyết_phục = ) ),Clean,Hate
"co ai biet cach nao mo nhan xet e chui con trang tran hok ta . con gai dan ba gi mo mieng ra la đit mè suot , ua no cung đong tinh nu ha moi nguoi",Hate,Offensive
austin ames chịu ngồi xe c chở thì ok hâhha,Clean,Offensive
được a ơi,Clean,Offensive
đủ thứ thích ad đăng bài này cũng bồn kỳ lắc nè nè nè 🙂,Hate,Offensive
mong thầy luôn những giáo_án chất_lượng để chúng em có_thể tiếp_thu sánh_vai với các bạn khác,Clean,Hate
tặng cô mina không thầy,Clean,Offensive
"thì kệ qh chứ , quan_tâm đến chuyện tc ngta làm gì",Clean,Hate
lm đội_hình ac milan chất luôn,Clean,Offensive
gu thời_trang ông này mặn quá,Clean,Offensive
"hưng phạm vừa nghe vừa mở "" đau để trưởng_thành - htrol remix """,Clean,Hate
già ba toang rồi ông giáo ạ,Clean,Hate
cực_kỳ thuyết_phục 🤣,Clean,Offensive
ráng đầu_tư tùng sói 1 mv nhiều em như vậy để đời nha a 🤣,Clean,Hate
nghe phát_biểu thấy nhảm cứt = ] ],Offensive,Clean
thầy chắc hạnh_phúc lắm khi mai mắn thằng con_trai dễ_thương giống mẹ chứ không phải thầy : ),Clean,Offensive
bùi trường singed nữaa = ) ),Clean,Offensive
kim_ngân sắm chưa em,Clean,Offensive
hết ẳng 🙂 câm mõm lại hết đi,Offensive,Hate
ae ăn tết đây ạ,Clean,Offensive
đúng z,Clean,Hate
riết rồi tao tưởng sao mới sô bít luôn á,Clean,Offensive
sao càng ngày_càng tăng vậy . 🤦,Clean,Offensive
"lỗi ở đây do biển số xe nhé , nếu không thì lại bài báo đăng top "" bv lòng tốt giúp_đỡ người già "" : vậy",Clean,Offensive
đậu má thầy ok chưa ?,Hate,Offensive
"hoàng linh linh chị đây r , không fai sợ 🤣",Clean,Offensive
ngọc nh hcm nha,Clean,Offensive
nghe đồn vn chuẩn_bị học theo khựa bỏ_mạng fb xài mạng riêng . nên ae cứ xác_định tư_tưởng giống blog ngày_xưa đi .,Clean,Hate
võ_công hoàng cái lon má,Offensive,Hate
đời hư_ảo đưa anh vào cơn mê 🤣,Clean,Hate
con nhung đó trả 400 tỷ lại đất_nước,Clean,Hate
bọn này kí hợp_đồng bán biển giờ kí thêm hợp_đồng bán đất,Clean,Offensive
công gà xin vd vs ông,Clean,Hate
lâm anh vinn tui bảo rồi loz mẹ,Offensive,Hate
"đảng csvn không bị mỹ mua , mà bị tq sai_khiến như sai tôi mọi , đập tét mỏ thì cũng ráng cắn_răng_dạ_dạ . "" 16 vàng 4 tốt """,Hate,Clean
thằng con ăn tết đồng_bọn rồi nguyễn hà,Clean,Offensive
ông dần người việt gốc hoa nhưng ông ấy tâm với nước việt hơn lũ công giáo việt_nam rất nhiều . tuy_rằng tư_tưởng chút lệch_lạc .,Clean,Offensive
thoạt nhìn tưởng phim kinh_dị,Clean,Offensive
em hộp rượu táo mèo muốn gửi abe sài năm_học mới ạ !,Clean,Offensive
con nao vay ?,Clean,Offensive
àh . tưởng ngập hết luôn thj xong,Clean,Offensive
"chẳng biết thật_sự cụ này theo phe nào , chém gió hay hồn_nhiên . cơ_mà thấy cụ vui_vẻ cũng ngưỡng_mộ = ) )",Clean,Offensive
đà_nẵng khuôn_khổ mày nè hải chu,Clean,Offensive
điệu cười cao bằng ; ),Clean,Offensive
đào doanh thái tiếng địa_phương đó ông = ),Clean,Offensive
bú bóng cao_su ha gì cười ghê z abe : ) ),Hate,Clean
mấy cái nhạc phim bảnh toàn không - icm đệm nhạc đó : vậy,Clean,Hate
tao lại thích không - icm hơn,Clean,Offensive
đình quang bắt_buộc phải ngẫm_nghĩ nên đành trưởng_thành : <,Clean,Hate
sự trả_thù ngọt_ngào : ) ),Clean,Offensive
động_cơ phản_lực luôn nè em ơi . mời em lái : ),Clean,Offensive
thằng nào đánh anh ba ?,Clean,Offensive
"ai lớp diu chu cà_mo , a iu e gờ cu , yêu cô 😚",Clean,Hate
con cặc gì vậy = ),Offensive,Clean
20 / 10 em tăng abe một bó nhan nhé !,Clean,Offensive
"phạm văn đồng nước_ngoài nó về nhà tự cách_ly , về đây chữa ngon vl",Clean,Hate
dm tao nói tụi thầu nc ngoài xứ tây nhé . . lần sau vào phải cái gì bôi_trơn . nước_bọt suông à . . chúng_mày ngu lắm .,Hate,Clean
"đúng ! vô_cùng biết_ơn lịch_sử ngôn_ngữ nước_nhà ngài alexsandre de rhodes nhưng công_minh mà nói , vì muốn thâm_nhập dể dàng vào dân_tộc việt_nam để truyền_đạo , các linh_mục thời ấy dựa vào âm ngữ ( giọng nói ) đặc_thù dân việt , nó khác hoàn",Clean,Hate
ns_vậy lại xúc_phạm cái đầu b * * i 😐,Hate,Offensive
"thằng add chắc đầu mày toàn cứt không á . ! đúng "" ngu gia_phả "" mà . !",Hate,Clean
cao đức huy : ) ),Clean,Offensive
đùa : ) ) nó rời khỏi eu chứ phải nó bê cái nước nó ra khỏi châu âu đi sang châu khác không mà cứ cãi thế nhỉ ngu đ chịu được = ),Offensive,Hate
ủa thầy nói lộn hk e thấy thầy mới người hk làm được gì mà ?,Clean,Offensive
nguyễn tài_vụ này em làm không đó ?,Clean,Hate
"cần xử_tử con thú máu lạnh này vì nếu để nó sống , xã_hội sẽ nguy_hiểm hơn !",Offensive,Clean
nắng_nóng mà ôm ông_già vã quá anh_em ạ : vậy,Clean,Offensive
ghe bạn kia nói nếu thực_sự vậy thì bạn ý nhận_xét vậy cũng đúng,Clean,Offensive
khác thật sư các ông ạk,Clean,Hate
chắc đẩy lên đứng mủi chịu sào : vậy,Clean,Offensive
@ linh kute đẹp mà thông_minh không ai thích đâu nha,Clean,Hate
khiếp khoe khéo_thế,Clean,Hate
giàu_có thì bay ra nước_ngoài đến lúc bệnh_tật lại bay về vn nghèo_nàn . thử_hỏi còn đâu tuyệt_vời hơn vn,Clean,Hate
nghe rất vô_lý nhưng lại rất hợp_lý : ) ),Clean,Hate
phạm văn lộc vãi lol lộc,Hate,Offensive
team thiếu thầy không được : ) ),Clean,Offensive
toan đựng bọn ngu phá_hại lên làm quan nên dân nuôn đời vất_vả nếu không nhôt bơt cái bọn ngu ấy lai,Hate,Offensive
cái này người_ta kêu vừa ăn_cắp vừa la_làng,Clean,Hate
sđt con nè cô 3 0847403176,Clean,Offensive
giống vl,Clean,Offensive
do dân vì dân,Clean,Hate
giáo_án thầy nè : vậy,Clean,Offensive
biet the dung quay lai 💔,Clean,Offensive
vũ hoàng cái haha đó không phải người_ta haha mà fb nó vậy để tăng tương_tác ông ơi,Clean,Hate
e ở ngoài bắc e cũng hay xem kíp chi e thấy chị vui_vẻ tươi_cười đẹp quá c,Clean,Offensive
thanh nhi okss homie,Clean,Offensive
chị e nghèo chỉ can 10 triệu dong việt nam mua xe_ca tàn_di làm_mướn thôi còn không co nữa chị oi . chị nhiều tiền quá,Clean,Hate
ma nây giau nhieu ma che nguoi ngheo khâu nghiep qua chi oi,Clean,Hate
cô ba sạo lồn quá,Hate,Offensive
chừng nào được vậy thầy,Clean,Offensive
buồn_cười vl ôg độ ạ,Clean,Offensive
may quá đéo tiền mua xe,Clean,Offensive
cúc áo nửa_vời thương_hiệu cao bằng : ) ),Clean,Offensive
ngành ca tìm được người như vậy thật hiếm ( vạn người chỉ một ) toàn tham_nhũng bắt lạt dân,Clean,Offensive
“ tôi ngày_xưa đấy các bạn ạ “,Clean,Hate
chuaanr vl anh tôi,Clean,Offensive
dạ em chúc_mừng thầy nha < 3 mong thầy đi vòng gala đem 150 củ về anh_em lớp tự_hào nha_thầy,Clean,Offensive
e noi chuyen lam chi nho lai e phuong cua chi que o vinh long e noi chuyen de thuong qua di_e gai oi,Clean,Hate
tất_cả đầu ổn ngoại_trừ cái mặt nhân_vật nam 🤣 💩,Clean,Offensive
thấy ai cũng bảo anh giống beckham . . - - không em,Clean,Hate
"cũng mệt thật , lăn đi lăn lại mãi vẫn con_số 0 tròn_trĩnh : )",Clean,Offensive
"hung nguyen không , chỉ cờ vàng cứt choá thôi 😌",Hate,Clean
thiếu không kịp nữa rồi,Clean,Offensive
lê văn quật nhớ thời ffq : ) ),Clean,Hate
chào ngài tiêng chy giủ chụ chầng giần,Clean,Offensive
cực_kì thuyết_phục !,Clean,Hate
chị ba xạo l * *,Hate,Clean
"nhung những đứa làm kế_toán , be like 😆",Clean,Offensive
trần quang chiến có_lẽ do gu âm_nhạc mỗi ng khác nhau vs lại lần này 1 phong_cách mới nên có_thể nghe chưa quen đấy ạ . bật phụ_đề lên nghe nhìn phụ_đề sẽ dễ hiểu được nội_dung bài hát nhé .,Clean,Offensive
co noi chuyen rat de thuong luon,Clean,Hate
"ad ơi , mai_mốt dẫn_chứng , cần thuyết_phục thì phải đưa link các bạn tin ^ ^",Clean,Hate
"mong chị kế_toán bên đó chuyển lương sớm , plan e lên xong_xuôi 😢",Clean,Hate
để tí sreach đọc lại chỉ_thị 15 chắc không lại bị nói không biết gì cũng hùa @ @,Clean,Hate
chắc b không hiểu ý_nghĩa câu này,Clean,Hate
tui puồn gke ợ 🤧,Clean,Hate
ch xem biết top1 : ) ),Clean,Offensive
lily trịnh 1 phát 6 đôi hay thông cả bài 3 ng còn lại vứt bài ngao_ngán luôn,Clean,Offensive
mới hôm_qua còn tươi đẹp mà abe,Clean,Hate
lộ_liễu quá a ưi = ),Clean,Hate
đủ r sói ưi,Clean,Offensive
cà_thế này thì back cũng chịu : ),Clean,Offensive
con_trai cũng tưởng mình hoàng_tử đấy thôi cũng thằng bắt con_gái đợi hết mẹ tuổi thanh_xuân rồi câu anh yêu người khác rồi chia_tay : ),Clean,Offensive
